Time (msec),A/F Sensor #1 (AFR),Boost Error* (psi),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Fine Learning Knock Correction (degrees),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake VVT Advance Angle Left (degrees),Intake VVT Advance Angle Right (degrees),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Learned Ignition Timing (degrees),Manifold Absolute Pressure (4-byte)* (psi absolute),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Open Loop Map Enrichment (2-byte)** (estimated AFR),Primary WGDC Maximum (1-byte)** (%),Primary Wastegate Duty Cycle (%),Primary Wastegate Duty Maximum* (4-byte)* (%),Requested Torque* (raw ecu value),Target Boost Relative (4-byte)* (psi relative),Throttle Plate Opening Angle (4-byte)* (%),Tip-in Enrichment (Last Calculated)* (raw ecu value),Tip-in Throttle* (%)
101338,20.33,0.45,10,0.19,2924,0.00,0.00,0.8155,1.79,1.0000,33.19,32.50,1,1,0,1,0,0,0.00,14.57,9.36,1.52,14.70,63.92,52.16,63.938,11.04,-0.72,2.55,872,0.000
101501,15.85,0.11,10,0.20,2895,0.00,0.00,0.8255,2.05,1.0000,32.85,32.50,1,1,0,1,0,0,0.00,14.57,9.80,1.54,14.70,63.92,51.37,63.938,11.03,-0.66,3.48,872,0.000
101664,14.01,0.85,8,0.20,2919,0.00,0.00,0.8205,1.79,1.0000,33.11,32.50,1,1,0,1,0,0,0.00,14.57,9.68,1.54,14.70,63.92,52.55,63.938,14.90,-0.87,4.37,872,0.000
101827,13.78,0.91,8,0.20,2914,0.00,0.00,0.8180,1.79,1.0000,32.69,33.00,2,1,0,1,0,0,0.00,14.57,10.14,1.56,14.70,63.92,51.76,63.938,15.86,0.01,4.38,872,0.122
101989,13.78,0.16,8,0.21,2896,0.00,0.00,0.8105,1.79,1.0000,32.52,32.50,2,1,0,1,0,0,0.00,14.57,10.14,1.58,14.70,63.92,51.37,63.938,14.99,-0.19,4.38,872,0.000
102152,14.13,0.26,8,0.21,2903,0.00,0.00,0.8205,1.79,1.0000,32.64,32.50,2,1,0,1,0,0,0.00,14.57,10.30,1.58,14.70,63.92,52.16,63.938,14.96,-0.70,4.38,872,0.000
102315,14.24,0.61,8,0.21,2894,0.00,0.00,0.8205,1.79,1.0000,32.49,32.50,2,1,0,1,0,0,0.00,14.57,9.82,1.58,14.70,63.92,52.16,63.938,12.07,-0.29,3.46,872,0.000
102478,14.36,0.40,8,0.21,2917,0.00,0.00,0.8205,1.79,1.0000,32.52,33.00,2,1,0,1,0,0,0.00,14.57,9.94,1.56,14.70,63.92,51.37,63.938,13.06,-0.51,3.77,872,0.000
102641,14.47,0.11,8,0.20,2920,0.00,0.00,0.8060,1.79,1.0000,32.51,33.00,2,1,0,1,0,0,0.00,14.57,9.60,1.54,14.70,63.92,51.37,63.938,12.55,-0.79,3.77,872,0.000
102804,14.47,0.06,8,0.20,2921,0.00,0.00,0.8155,1.79,1.0000,32.85,33.00,2,1,0,1,0,0,0.00,14.57,9.55,1.54,14.70,63.92,52.16,63.938,10.07,-0.89,3.15,872,0.000
102967,14.59,0.54,8,0.20,2927,0.00,0.00,0.8180,1.79,1.0000,32.92,33.00,2,1,0,1,0,0,0.00,14.57,9.64,1.54,14.70,63.92,52.16,63.938,11.98,-0.37,3.46,872,0.000
103130,14.36,0.17,8,0.20,2928,0.00,0.00,0.8130,1.79,1.0000,32.89,33.00,2,1,0,1,0,0,0.00,14.57,9.65,1.54,14.70,63.92,51.76,63.938,13.02,-0.35,3.46,872,0.000
103293,14.24,0.25,8,0.20,2930,0.00,0.00,0.8130,1.79,1.0000,32.94,32.50,2,1,0,1,0,0,0.00,14.56,9.81,1.56,14.70,63.92,51.76,63.938,13.89,-0.69,3.77,872,0.000
103456,14.24,0.82,8,0.21,2913,0.00,0.00,0.8155,1.79,1.0000,33.02,32.50,2,1,0,1,0,0,0.00,14.57,10.29,1.56,14.70,63.92,52.16,63.938,14.92,-0.35,4.69,872,0.000
103619,14.13,0.73,8,0.21,2898,0.00,0.00,0.8105,1.79,1.0000,32.76,32.50,2,1,0,1,0,0,0.00,14.57,10.40,1.58,14.70,63.92,51.37,63.938,15.82,-0.01,4.69,872,0.000
103782,14.24,0.13,8,0.21,2903,0.00,0.00,0.8205,1.79,1.0000,32.56,32.50,2,1,0,1,0,0,0.00,14.57,10.62,1.58,14.70,63.92,51.76,63.938,15.94,-0.76,4.69,872,0.000
103945,14.24,0.42,8,0.21,2909,0.00,0.00,0.8180,1.79,1.0000,32.61,32.50,2,1,0,1,0,0,0.00,14.57,10.75,1.58,14.70,63.92,52.16,63.938,15.89,-0.60,4.69,872,0.000
104108,14.36,0.41,8,0.22,2887,0.00,0.00,0.8280,1.79,1.0000,32.36,32.50,1,1,0,1,0,0,0.00,14.57,10.59,1.58,14.70,63.92,51.76,63.938,14.05,-0.49,4.38,872,-0.122
104271,14.59,0.50,8,0.22,2918,0.00,0.00,0.8155,1.79,1.0000,32.48,33.00,2,1,0,1,0,0,0.00,14.57,10.36,1.58,14.70,63.92,51.37,63.938,15.85,-0.55,4.69,872,0.000
104434,14.59,0.34,8,0.21,2927,0.00,0.00,0.8130,1.79,1.0000,32.59,33.00,2,1,0,1,0,0,0.00,14.57,10.31,1.56,14.70,63.92,51.76,63.938,16.77,-0.63,4.69,872,0.000
104596,14.70,0.30,8,0.22,2919,0.00,0.00,0.8105,1.79,1.0000,32.68,33.00,2,1,0,1,0,0,0.00,14.57,10.31,1.58,14.70,63.92,51.76,63.938,17.76,-0.52,4.99,872,0.000
104759,14.81,0.49,8,0.22,2917,0.00,0.00,0.8205,1.79,1.0000,32.77,32.50,2,1,0,1,0,0,0.00,14.57,10.60,1.58,14.70,63.92,51.76,63.938,15.86,-0.46,4.68,872,0.000
104922,14.70,0.45,8,0.22,2918,0.00,0.00,0.8180,1.79,1.0000,32.75,33.00,2,1,0,1,0,0,0.00,14.57,10.60,1.58,14.70,63.92,51.37,63.938,12.08,-0.42,3.77,872,-0.244
105085,14.70,-0.12,8,0.21,2887,0.00,0.00,0.8205,1.79,1.0000,32.70,32.50,1,1,0,1,0,0,0.00,14.57,9.94,1.56,14.70,63.92,51.37,63.938,10.62,-1.03,3.15,872,0.000
105248,14.47,-0.25,8,0.20,2881,0.00,0.00,0.8130,1.79,1.0000,32.62,32.50,2,1,0,1,0,0,0.00,14.57,9.25,1.54,14.70,63.92,51.76,63.938,5.71,-1.15,1.93,872,-0.122
105411,14.36,-0.42,8,0.18,2932,0.00,0.00,0.8155,1.79,1.0000,29.95,31.00,2,1,0,1,0,0,0.00,14.57,7.90,1.46,14.70,63.92,0.00,63.938,0.00,-1.23,0.00,872,0.000
105574,14.70,-0.68,8,0.17,2908,0.00,0.00,0.8080,0.00,1.0000,27.40,28.50,2,1,0,1,0,0,0.00,14.57,7.77,1.46,14.70,63.92,0.00,63.938,0.00,-1.57,0.00,872,0.000
105737,16.31,-0.83,8,0.16,2819,0.00,0.00,0.8205,0.00,1.0000,24.88,26.00,2,1,0,1,0,0,0.00,14.57,7.81,1.46,14.70,63.92,0.00,63.938,0.00,-1.15,0.00,872,0.122
105900,18.03,-0.77,10,0.17,2831,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.94,1.48,14.70,63.92,0.00,63.938,0.00,-1.73,0.00,872,-0.122
106063,19.75,-1.01,10,0.17,2860,0.00,0.00,0.8050,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,8.03,1.46,14.70,63.92,0.00,63.938,0.00,-1.88,0.00,872,0.000
106226,20.33,-0.73,10,0.17,2854,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.99,1.46,14.70,63.92,0.00,63.938,0.00,-1.59,0.00,872,0.000
106388,20.33,-0.97,10,0.17,2868,0.00,0.00,0.8180,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.99,1.46,14.70,63.92,0.00,63.938,0.00,-1.88,0.00,872,0.000
106551,20.33,-1.09,10,0.17,2853,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,1,1,0,1,0,0,0.00,14.57,8.12,1.46,14.70,63.92,0.00,63.938,0.00,-1.76,0.00,872,0.000
106713,20.33,-0.95,10,0.17,2825,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.99,1.48,14.70,63.92,0.00,63.938,0.00,-1.90,0.00,872,0.000
106877,20.33,-1.19,10,0.17,2821,0.00,0.00,0.8180,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.90,1.46,14.70,63.92,0.00,63.938,0.00,-2.08,0.00,872,0.000
107040,20.33,-1.32,10,0.17,2765,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.90,1.46,14.70,63.92,0.00,63.938,0.00,-2.22,0.00,872,0.000
107202,20.33,-1.49,10,0.17,2801,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.86,1.46,14.70,63.92,0.00,63.938,0.00,-2.30,0.00,872,0.000
107365,20.33,-1.58,10,0.17,2790,0.00,0.00,0.8050,0.00,1.0000,23.95,24.00,1,1,0,1,0,0,0.00,14.57,7.94,1.46,14.70,63.92,0.00,63.938,0.00,-0.62,0.00,872,0.000
107528,20.33,-1.76,10,0.17,2810,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.99,1.46,14.70,63.92,0.00,63.938,0.00,-2.65,0.00,872,0.000
107690,20.33,-1.84,10,0.17,2770,0.00,0.00,0.8180,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.94,1.46,14.70,63.92,0.00,63.938,0.00,-2.74,0.00,872,-0.122
107854,20.33,-1.84,10,0.17,2794,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.55,1.46,14.70,63.92,0.00,63.938,0.00,-2.76,0.00,872,0.000
108016,20.33,-1.75,10,0.17,2752,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.73,1.46,14.70,63.53,0.00,63.742,0.00,-2.66,0.00,872,0.000
108179,20.33,-1.74,10,0.17,2776,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.73,1.46,14.70,63.53,0.00,63.535,0.00,-2.65,0.00,872,0.000
108342,20.33,-1.58,10,0.17,2802,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.90,1.46,14.70,63.14,0.00,63.437,0.00,-2.50,0.00,872,0.122
108505,20.33,-1.55,10,0.17,2694,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.94,1.46,14.70,62.75,0.00,62.845,0.00,-2.46,0.00,872,0.000
108668,20.33,-1.52,10,0.17,2725,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.64,1.46,14.70,62.75,0.00,62.669,0.00,-2.42,0.00,872,0.000
108831,20.33,-1.56,10,0.17,2688,0.00,0.00,0.8180,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.73,1.44,14.70,62.75,0.00,62.994,0.00,-9.83,0.00,872,0.000
108994,20.33,-1.48,10,0.17,2705,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.81,1.44,14.70,62.75,0.00,62.746,0.00,-2.44,0.00,872,0.000
109157,20.33,-1.40,10,0.17,2694,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.64,1.44,14.70,62.35,0.00,62.291,0.00,-2.30,0.00,872,0.000
109320,20.33,-1.35,10,0.17,2714,0.00,0.00,0.8180,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.47,1.44,14.70,61.96,0.00,62.106,0.00,-2.26,0.00,872,0.000
109482,20.33,-1.46,10,0.17,2745,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.68,1.44,14.70,62.35,0.00,62.294,0.00,-2.36,0.00,872,0.122
109645,20.33,-1.29,10,0.17,2686,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.55,1.44,14.70,61.96,0.00,62.131,0.00,-2.27,0.00,872,-0.122
109808,20.33,-1.25,10,0.17,2634,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.55,1.44,14.70,61.57,0.00,61.764,0.00,-2.15,0.00,872,0.000
109971,20.33,-1.31,10,0.17,2694,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.55,1.44,14.70,61.96,0.00,62.109,0.00,-2.26,0.00,872,0.000
110134,20.33,-1.21,10,0.17,2730,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.47,1.44,14.70,61.57,0.00,61.571,0.00,-2.11,0.00,872,0.000
110297,20.33,-1.20,10,0.17,2626,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.73,1.44,14.70,61.57,0.00,61.594,0.00,-2.12,0.00,872,0.000
110460,20.33,-1.31,10,0.17,2686,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.38,1.44,14.70,61.96,0.00,61.884,0.00,-2.20,0.00,872,0.000
110624,20.33,-1.20,10,0.17,2664,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.73,1.44,14.70,61.57,0.00,61.486,1.50,-2.10,0.00,872,0.000
110786,20.33,-1.20,10,0.17,2662,0.00,0.00,0.8130,1.79,1.0000,24.60,24.00,2,1,0,1,0,0,0.00,14.57,7.64,1.44,14.70,61.57,46.27,61.431,4.44,-2.03,0.40,872,0.366
110949,20.33,-1.13,10,0.19,2720,0.00,0.00,0.8180,1.79,1.0000,26.72,26.00,2,1,0,1,0,0,0.00,14.57,9.36,1.50,14.70,62.35,47.06,61.789,9.56,-2.03,2.55,872,0.000
111113,20.33,-0.98,10,0.20,2684,0.00,0.00,0.8105,2.05,1.0000,28.11,27.50,2,1,0,1,0,0,0.00,14.57,9.17,1.52,14.70,61.96,45.88,61.942,10.72,-1.91,2.55,872,0.000
111274,20.33,-0.88,10,0.21,2730,0.00,0.00,0.8155,2.05,1.0000,29.41,29.00,2,1,0,1,0,0,0.00,14.57,9.46,1.54,14.70,61.96,46.67,61.310,13.86,-1.81,3.47,872,0.122
111437,18.03,-0.91,10,0.22,2692,0.00,0.00,0.8180,2.05,1.0000,30.14,30.00,2,1,0,1,0,0,0.00,14.57,10.23,1.56,14.70,61.96,46.67,62.001,15.88,-1.71,4.38,872,0.000
111600,14.36,-0.79,10,0.22,2636,0.00,0.00,0.8080,2.05,1.0000,29.98,30.50,2,1,0,1,0,0,0.00,14.57,10.14,1.58,14.70,61.96,46.27,62.003,17.33,-1.73,5.00,872,0.000
111763,12.98,-0.90,8,0.23,2746,0.00,0.00,0.8255,2.05,1.0000,30.15,30.00,2,1,0,1,0,0,0.00,14.57,10.03,1.58,14.70,61.96,47.06,61.614,16.94,-1.72,4.37,872,0.122
111926,13.78,-1.02,8,0.23,2695,0.00,0.00,0.8155,1.79,1.0000,30.46,30.50,2,1,0,1,0,0,0.00,14.57,10.03,1.58,14.70,62.35,46.67,62.391,13.76,-1.88,4.08,872,-0.122
112089,14.36,-0.99,8,0.22,2712,0.00,0.00,0.8155,1.79,1.0000,30.01,30.00,2,1,0,1,0,0,0.00,14.57,9.13,1.54,14.70,61.96,46.67,62.076,9.62,-1.85,2.85,872,0.000
112252,14.59,-1.11,8,0.20,2693,0.00,0.00,0.8155,1.79,1.0000,29.73,29.50,2,1,0,1,0,0,0.00,14.57,9.03,1.52,14.70,61.96,47.45,61.963,10.64,-1.91,2.85,872,0.000
112415,14.59,-1.18,8,0.20,2692,0.00,0.00,0.8130,1.79,1.0000,30.24,30.00,2,1,0,1,0,0,0.00,14.57,9.05,1.52,14.70,62.35,47.45,62.399,7.54,-2.08,1.93,872,0.000
112577,14.70,-1.14,8,0.20,2729,0.00,0.00,0.8155,1.79,1.0000,30.25,30.50,2,1,0,1,0,0,0.00,14.57,8.81,1.50,14.70,62.75,47.06,62.781,8.55,-2.16,2.24,872,0.000
112740,14.70,-1.13,8,0.19,2695,0.00,0.00,0.8130,1.79,1.0000,29.81,30.00,2,1,0,1,0,0,0.00,14.57,8.90,1.50,14.70,61.96,46.67,62.190,8.56,-2.03,1.93,872,0.000
112903,14.59,-1.27,8,0.20,2741,0.00,0.00,0.8105,1.79,1.0000,30.44,30.50,2,1,0,1,0,0,0.00,14.57,8.95,1.50,14.70,62.75,47.84,62.678,31.93,-2.12,1.93,872,0.000
113067,14.47,-1.21,8,0.20,2711,0.00,0.00,0.8230,1.79,1.0000,30.01,30.00,2,1,0,1,0,0,0.00,14.57,8.81,1.50,14.70,62.75,47.84,62.862,9.57,-2.17,2.54,872,0.000
113229,14.36,-1.19,8,0.20,2710,0.00,0.00,0.8130,1.79,1.0000,30.31,30.50,2,1,0,1,0,0,0.00,14.57,9.07,1.50,14.70,62.75,47.06,62.712,7.50,-2.21,1.93,872,0.000
113392,14.36,-1.20,8,0.19,2729,0.00,0.00,0.8130,1.79,1.0000,30.37,30.00,2,1,0,1,0,0,0.00,14.57,8.12,1.50,14.70,62.35,47.45,62.326,6.48,-2.15,1.32,872,0.000
113555,14.13,-1.37,8,0.18,2724,0.00,0.00,0.8280,1.79,1.0000,30.14,30.00,2,1,0,1,0,0,0.00,14.57,8.34,1.48,14.70,62.75,48.24,62.436,5.43,-2.12,1.63,872,0.000
113718,14.13,-1.42,8,0.18,2728,0.00,0.00,0.8080,1.79,1.0000,30.31,30.50,2,1,0,1,0,0,0.00,14.57,8.38,1.48,14.70,62.75,47.84,62.800,2.87,-2.34,0.71,872,-0.122
113881,14.24,-1.43,8,0.18,2724,0.00,0.00,0.8255,1.79,1.0000,30.19,30.00,2,1,0,1,0,0,0.00,14.57,5.12,1.46,14.70,62.75,47.45,62.824,3.37,-2.41,0.40,872,0.000
114045,14.36,-1.44,8,0.17,2722,0.00,0.00,0.8180,1.54,1.0000,30.46,30.50,2,1,0,1,0,0,0.00,14.57,7.61,1.44,14.70,62.35,47.45,62.408,2.01,-2.24,0.40,872,0.000
114207,14.36,-1.32,8,0.17,2752,0.00,0.00,0.8230,1.54,1.0000,30.68,30.50,2,1,0,1,0,0,0.00,14.57,7.96,1.46,14.70,62.35,48.24,62.502,3.37,-2.22,0.71,872,0.000
114370,14.36,-1.44,8,0.18,2718,0.00,0.00,0.8155,1.54,1.0000,30.19,30.00,1,1,0,1,0,0,0.00,14.57,8.14,1.46,14.70,63.14,48.24,63.023,3.37,-2.40,0.70,872,0.000
114533,14.47,-1.51,8,0.18,2744,0.00,0.00,0.8130,1.54,1.0000,30.46,30.50,2,1,0,1,0,0,0.00,14.57,8.40,1.48,14.70,63.14,48.24,62.979,3.39,-2.41,1.01,872,0.000
114696,14.47,-1.48,8,0.18,2721,0.00,0.00,0.8130,1.54,1.0000,30.10,30.50,2,1,0,1,0,0,0.00,14.57,7.93,1.46,14.70,62.75,47.45,62.580,0.50,-2.33,0.30,872,0.000
114859,14.47,-1.47,8,0.17,2692,0.00,0.00,0.8230,1.54,1.0000,30.67,30.50,2,1,0,1,0,0,0.00,14.57,7.88,1.46,14.70,62.75,47.84,62.456,2.01,-2.37,0.40,872,0.000
115022,14.47,-1.41,8,0.17,2800,0.00,0.00,0.8060,1.54,1.0000,30.39,30.50,2,1,0,1,0,0,0.00,14.57,7.97,1.46,14.70,62.75,48.63,62.809,3.36,-2.34,0.70,872,0.000
115185,14.47,-1.56,8,0.17,2690,0.00,0.00,0.8230,1.54,1.0000,30.68,30.50,2,1,0,1,0,0,0.00,14.57,7.93,1.46,14.70,63.14,48.63,63.216,2.00,-2.49,0.40,872,0.000
115348,14.59,-1.61,8,0.17,2802,0.00,0.00,0.8130,1.54,1.0000,30.35,30.50,2,1,0,1,0,0,0.00,14.57,7.84,1.46,14.70,63.14,48.63,63.195,2.00,-2.49,0.40,872,0.000
115511,14.36,-1.53,8,0.17,2692,0.00,0.00,0.8155,1.54,1.0000,30.70,31.00,1,1,0,1,0,0,0.00,14.57,7.89,1.46,14.70,63.53,47.84,63.338,1.50,-2.54,0.40,872,0.000
115674,14.36,-1.50,8,0.17,2764,0.00,0.00,0.8130,1.54,1.0000,30.40,30.50,2,1,0,1,0,0,0.00,14.57,7.85,1.44,14.70,62.75,47.84,62.766,1.50,-2.38,0.30,872,0.122
115836,14.24,-1.53,8,0.17,2740,0.00,0.00,0.8205,1.54,1.0000,30.76,31.00,2,1,0,1,0,0,0.00,14.57,7.89,1.46,14.70,62.75,47.84,62.850,1.50,-2.41,0.30,872,0.000
115999,14.36,-1.53,8,0.17,2759,0.00,0.00,0.8205,1.54,1.0000,30.40,31.00,2,1,0,1,0,0,0.00,14.57,7.80,1.44,14.70,62.75,48.63,62.872,1.50,-2.43,0.30,872,0.000
116162,14.47,-1.67,8,0.17,2736,0.00,0.00,0.8230,1.54,1.0000,29.64,30.50,2,1,0,1,0,0,0.00,14.58,7.77,1.46,14.70,63.14,0.00,63.280,0.00,-2.53,0.00,872,0.000
116325,14.70,-1.63,8,0.17,2695,0.00,0.00,0.8105,0.00,1.0000,27.51,28.50,2,1,0,1,0,0,0.00,14.57,7.64,1.44,14.70,63.14,0.00,63.324,0.00,-2.53,0.00,872,0.000
116488,17.00,-1.56,8,0.17,2802,0.00,0.00,0.8155,0.00,1.0000,25.27,26.00,2,1,0,1,0,0,0.00,14.57,7.64,1.44,14.70,63.14,0.00,63.130,0.00,-2.54,0.00,872,0.000
116650,19.52,-1.57,8,0.17,2697,0.00,0.00,0.8180,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.68,1.44,14.70,62.75,0.00,62.823,0.00,-2.41,0.00,872,0.000
116813,20.33,-1.55,10,0.17,2796,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.60,1.44,14.70,62.75,0.00,62.751,0.00,-2.44,0.00,872,0.000
116977,20.33,-1.64,10,0.17,2748,0.00,0.00,0.8230,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,5.12,1.44,14.70,62.75,0.00,62.813,0.00,-2.47,0.00,872,0.000
117139,20.33,-1.61,10,0.17,2723,0.00,0.00,0.8180,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.73,1.46,14.70,63.14,0.00,63.140,0.00,-2.55,0.00,872,0.000
117302,20.33,-1.63,10,0.17,2751,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,1,1,0,1,0,0,0.00,14.57,7.51,1.44,14.70,63.14,0.00,63.296,0.00,-2.59,0.00,872,0.000
117465,20.33,-1.54,10,0.17,2724,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.55,1.44,14.70,62.75,0.00,62.675,0.00,-2.42,0.00,872,0.000
117627,20.33,-1.52,10,0.17,2731,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,10.16,1.46,14.70,62.35,0.00,62.530,0.00,-2.38,0.00,872,0.000
117791,20.33,-1.50,10,0.17,2748,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.47,1.44,14.70,62.75,0.00,62.635,0.00,-2.40,0.00,872,0.000
117954,20.33,-1.59,10,0.17,2725,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.60,1.44,14.70,63.14,0.00,62.946,0.00,-2.49,0.00,872,0.000
118117,20.33,-1.57,10,0.17,2742,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.60,1.44,14.70,62.75,0.00,62.986,0.00,-2.47,0.00,872,0.000
118280,20.33,-1.46,10,0.17,2721,0.00,0.00,0.8205,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.90,1.46,14.70,62.35,0.00,62.451,0.00,-2.36,0.00,872,0.000
118443,20.33,-1.48,10,0.17,2743,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.64,1.44,14.70,62.75,0.00,62.558,0.00,-2.39,0.00,872,0.000
118605,20.33,-1.55,10,0.17,2713,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.64,1.46,14.70,62.75,0.00,62.838,0.00,-2.46,0.00,872,0.000
118768,20.33,-1.54,10,0.17,2712,0.00,0.00,0.8180,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.51,1.44,14.70,62.75,0.00,62.793,0.00,-2.41,0.00,872,0.000
118931,20.33,-1.43,10,0.17,2728,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.73,1.46,14.70,62.35,0.00,62.711,0.00,-2.43,0.00,872,0.000
119094,20.33,-1.33,10,0.17,2693,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,10.20,1.44,14.70,61.96,0.00,62.112,0.00,-2.26,0.00,872,0.000
119257,20.33,-1.42,10,0.17,2682,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.64,1.44,14.70,62.35,0.00,62.330,0.00,-2.32,0.00,872,0.000
119420,20.33,-1.19,10,0.17,2684,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.55,1.44,14.70,61.96,0.00,62.069,0.00,-2.25,0.00,872,0.000
119583,20.33,-1.11,10,0.17,2664,0.00,0.00,0.8255,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.55,1.44,14.70,61.18,0.00,61.329,0.00,-2.01,0.00,872,0.000
119746,20.33,-1.03,10,0.17,2674,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.29,1.44,14.70,61.18,0.00,61.233,0.00,-2.02,0.00,872,0.000
119909,20.33,-0.90,10,0.17,2600,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.29,1.42,14.70,60.39,0.00,60.573,0.00,-1.80,0.00,872,0.000
120072,20.33,-0.89,10,0.17,2578,0.00,0.00,0.8205,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.25,1.44,14.70,60.78,0.00,60.692,0.00,-1.87,0.00,872,0.000
120235,20.33,-0.84,10,0.17,2573,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,2,1,0,1,0,0,0.00,14.57,7.21,1.42,14.70,60.00,0.00,59.947,0.00,-1.66,0.00,872,0.000
