Time (msec),A/F Sensor #1 (AFR),Boost Error* (psi),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Fine Learning Knock Correction (degrees),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake VVT Advance Angle Left (degrees),Intake VVT Advance Angle Right (degrees),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Learned Ignition Timing (degrees),Manifold Absolute Pressure (4-byte)* (psi absolute),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Open Loop Map Enrichment (2-byte)** (estimated AFR),Primary WGDC Maximum (1-byte)** (%),Primary Wastegate Duty Cycle (%),Primary Wastegate Duty Maximum* (4-byte)* (%),Requested Torque* (raw ecu value),Target Boost Relative (4-byte)* (psi relative),Throttle Plate Opening Angle (4-byte)* (%),Tip-in Enrichment (Last Calculated)* (raw ecu value),Tip-in Throttle* (%)
540909,11.14,15.20,10,2.28,6389,0.00,0.00,0.8380,15.87,1.0000,12.51,17.00,5,4,1,24,0,0,5.00,14.47,222.79,4.10,10.89,47.45,47.45,48.032,231.11,14.38,66.70,1106,-1.831
541072,11.14,5.34,10,1.23,6218,0.00,0.00,0.8330,0.00,1.0000,23.95,28.00,5,4,1,24,0,0,4.00,14.55,49.14,3.68,10.90,47.45,0.00,47.438,0.00,10.25,0.00,1106,-0.488
541234,11.83,5.82,10,0.27,5815,0.00,0.00,0.7975,0.00,1.0000,23.95,4.00,5,4,1,24,0,0,0.00,14.53,18.35,2.06,13.39,50.20,0.00,49.384,0.00,4.69,0.00,1106,0.000
541397,13.32,6.27,10,0.18,5504,0.00,0.00,0.8037,0.00,1.0000,23.95,4.00,5,4,1,24,0,0,0.00,14.55,16.82,1.82,14.70,51.37,0.00,51.421,0.00,5.19,0.00,1106,0.122
541561,15.62,6.51,10,0.20,5231,0.00,0.00,0.8017,0.00,1.0000,23.95,4.00,5,3,1,24,0,0,0.00,14.55,17.51,1.84,14.70,52.94,0.00,52.712,0.00,5.59,0.00,1106,0.000
541723,20.21,7.25,10,0.22,4572,0.00,0.00,0.8027,0.00,1.0000,23.95,4.00,5,3,1,24,0,0,0.00,14.55,17.20,1.84,14.70,54.90,0.00,54.786,0.00,6.01,0.00,1106,0.000
541886,20.33,7.66,10,0.23,4141,0.00,0.00,0.8050,0.00,1.0000,23.95,4.00,4,3,1,24,0,0,0.00,14.55,15.01,1.78,14.70,58.82,0.00,57.418,0.00,6.73,0.00,1106,0.000
542049,20.33,7.65,10,0.20,4185,0.00,0.00,0.8017,0.00,1.0000,23.95,24.00,4,3,1,24,0,0,0.00,14.55,13.39,1.74,14.70,58.82,0.00,58.994,0.00,6.73,0.00,1106,0.000
542213,20.33,7.66,10,0.19,4150,0.00,0.00,0.8255,0.00,1.0000,23.95,24.00,4,3,1,24,0,0,0.00,14.55,12.90,1.70,14.70,58.82,0.00,59.135,0.00,6.73,0.00,1106,-0.122
542376,20.33,7.65,10,0.18,4058,0.00,0.00,0.7988,0.00,1.0000,23.95,24.00,4,3,1,24,0,0,0.00,14.55,11.73,1.62,14.70,59.22,0.00,59.422,0.00,6.73,0.00,1106,0.000
542538,20.33,7.65,10,0.17,3926,0.00,0.00,0.8050,0.00,1.0000,23.95,24.00,4,3,1,24,0,0,0.00,14.55,11.28,1.64,14.70,60.00,0.00,59.880,0.00,6.73,0.00,1106,0.000
542701,20.33,7.65,10,0.17,3928,0.00,0.00,0.8330,0.00,1.0000,23.95,24.00,4,3,1,24,0,0,0.00,14.55,11.00,1.62,14.70,60.00,0.00,59.775,0.00,6.73,0.00,1106,0.000
542864,20.33,7.65,10,0.17,3811,0.00,0.00,0.8027,0.00,1.0000,23.95,24.00,4,3,1,24,0,0,0.00,14.47,10.78,1.60,14.70,60.39,0.00,60.444,0.00,6.73,0.00,1106,0.000
543027,20.33,7.65,10,0.17,3528,0.00,0.00,0.7998,0.00,1.0000,23.95,24.00,4,3,1,24,0,0,0.00,14.47,9.96,1.58,14.70,61.96,0.00,61.243,0.00,6.73,0.00,1106,-0.244
543190,20.33,5.82,10,0.17,3392,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,3,3,1,24,0,0,0.00,14.55,8.97,1.52,14.70,62.35,0.00,62.501,0.00,5.67,0.00,1106,0.000
543354,20.33,4.39,10,0.16,3086,0.00,0.00,0.7998,0.00,1.0000,23.95,24.00,3,3,1,24,0,0,0.00,14.55,8.58,1.48,14.70,63.92,0.00,63.512,0.00,3.47,0.00,1106,0.000
543516,20.33,-1.36,10,0.17,2780,0.00,0.00,0.7988,0.00,1.0000,23.95,24.00,4,2,1,24,0,0,0.00,14.55,8.12,1.48,14.70,63.92,0.00,63.938,0.00,-0.33,0.00,1106,0.000
543679,20.33,-1.70,10,0.17,2878,0.00,0.00,0.7975,0.00,1.0000,23.95,24.00,3,1,1,24,0,0,0.00,14.55,7.99,1.46,14.70,63.92,0.00,63.187,0.00,-2.62,0.00,1106,0.000
543842,20.33,-1.81,10,0.17,2876,0.00,0.00,0.8037,0.00,1.0000,23.95,24.00,4,2,1,24,0,0,0.00,14.55,7.90,1.46,14.70,63.92,0.00,63.938,0.00,-2.53,0.00,1106,0.000
544005,20.33,-1.72,10,0.18,2800,0.00,0.00,0.8017,0.00,1.0000,23.95,24.00,3,2,1,24,0,0,0.00,14.55,8.07,1.48,14.70,63.53,0.00,63.938,0.00,-2.63,0.00,1106,0.000
544168,20.33,-1.58,10,0.17,2755,0.00,0.00,0.7975,0.00,1.0000,23.95,24.00,3,2,1,24,0,0,0.00,14.55,7.94,1.46,14.70,63.14,0.00,63.307,0.00,-2.59,0.00,1106,0.000
544331,20.33,-1.52,10,0.17,2757,0.00,0.00,0.7988,0.00,1.0000,23.95,24.00,3,2,1,24,0,0,0.00,14.55,7.99,1.44,14.70,62.75,0.00,62.790,0.00,-2.45,0.00,1106,0.000
544493,20.33,-1.50,10,0.18,2711,0.00,0.00,0.7988,0.00,1.0000,23.95,24.00,4,1,1,24,0,0,0.00,14.55,7.99,1.46,14.70,62.75,0.00,62.984,0.00,-2.50,0.00,1106,-0.122
544656,20.33,-1.40,10,0.17,2712,0.00,0.00,0.8007,0.00,1.0000,23.95,24.00,3,2,1,24,0,0,0.00,14.55,7.51,1.46,14.70,62.35,0.00,62.480,0.00,-2.36,0.00,1106,0.000
544819,20.33,-1.17,10,0.17,2684,0.00,0.00,0.7998,0.00,1.0000,23.95,24.00,3,1,1,24,0,0,0.00,14.53,7.60,1.42,14.70,61.57,0.00,61.699,0.00,-2.09,0.00,1106,0.000
544982,20.33,-1.16,10,0.17,2643,0.00,0.00,0.8007,0.00,1.0000,23.95,24.00,4,1,1,24,0,0,0.00,14.55,7.55,1.44,14.70,61.57,0.00,61.560,0.00,-2.11,0.00,1106,0.000
545146,20.33,-0.99,10,0.17,2628,0.00,0.00,0.8007,0.00,1.0000,23.95,24.00,3,1,1,24,0,0,0.00,14.55,7.73,1.44,14.70,60.78,0.00,61.495,0.00,-1.93,0.00,1106,0.000
545309,20.33,-1.03,10,0.17,2566,0.00,0.00,0.8027,0.00,1.0000,23.95,24.00,4,1,1,24,0,0,0.00,14.55,5.12,1.44,14.70,60.78,0.00,60.675,0.00,-1.87,0.00,1106,0.000
545471,20.33,-0.81,10,0.17,2616,0.00,0.00,0.8007,0.00,1.0000,23.95,24.00,3,1,1,24,0,0,0.00,14.55,7.12,1.42,14.70,60.39,0.00,60.831,0.00,-1.76,0.00,1106,0.000
545634,20.33,-0.89,10,0.17,2602,0.00,0.00,0.7988,0.00,1.0000,23.95,24.00,4,1,1,24,0,0,0.00,14.61,7.64,1.42,14.70,60.39,0.00,60.573,0.00,-1.84,0.00,1106,0.000
545797,20.33,-0.71,10,0.17,2592,0.00,0.00,0.8027,0.00,1.0000,23.95,24.00,3,1,1,24,0,0,0.00,14.55,7.47,1.42,14.70,60.00,0.00,60.349,0.00,-1.66,0.00,1106,0.000
545961,20.33,-0.72,10,0.17,2509,0.00,0.00,0.8355,0.00,1.0000,23.95,24.00,4,1,1,24,0,0,0.00,14.55,7.47,1.44,14.70,60.00,0.00,60.067,0.00,-1.70,0.00,1106,0.000
546123,20.33,-0.66,10,0.17,2500,0.00,0.00,0.8050,0.00,1.0000,23.95,24.00,3,1,1,24,0,0,0.00,14.55,7.29,1.44,14.70,59.61,0.00,59.751,0.00,-1.61,0.00,1106,0.000
546287,20.33,-0.48,10,0.17,2540,0.00,0.00,0.8007,0.00,1.0000,23.95,24.00,4,1,1,24,0,0,0.00,14.55,7.29,1.42,14.70,59.22,0.00,59.153,0.00,-1.45,0.00,1106,0.000
546449,20.33,-0.39,10,0.17,2500,0.00,0.00,0.8305,0.00,1.0000,23.95,24.00,3,1,1,24,0,0,0.00,14.55,7.03,1.42,14.70,59.22,0.00,59.202,0.00,-1.46,0.00,1106,0.000
546612,20.33,-0.44,10,0.17,2554,0.00,0.00,0.7998,0.00,1.0000,23.95,24.00,4,1,1,24,0,0,0.00,14.55,7.21,1.42,14.70,58.82,0.00,58.853,0.00,-1.38,0.00,1106,0.000
546775,20.33,-0.36,10,0.17,2502,0.00,0.00,0.8007,0.00,1.0000,23.95,24.00,3,1,1,24,0,0,0.00,14.55,7.16,1.42,14.70,58.43,0.00,58.587,0.00,-1.29,0.00,1106,0.000
546938,20.33,-0.21,10,0.17,2479,0.00,0.00,0.8017,0.00,1.0000,24.10,24.00,4,1,1,24,0,0,0.00,14.61,7.03,1.42,14.70,58.04,40.78,57.945,1.50,-1.15,0.00,1106,0.000
547101,20.33,-0.25,10,0.18,2475,0.00,0.00,0.8027,1.79,1.0000,24.90,24.50,4,1,1,24,0,0,0.00,14.53,8.33,1.44,14.70,57.65,41.18,57.717,6.73,-1.02,1.32,1106,0.000
547264,20.33,0.01,10,0.20,2403,0.00,0.00,0.8017,1.79,1.0000,24.97,25.00,3,1,1,24,0,0,0.00,14.55,8.72,1.48,14.70,57.25,39.22,58.091,9.10,-0.92,2.24,1106,0.000
547427,20.33,0.07,10,0.22,2375,0.00,0.00,0.8037,2.05,1.0000,26.01,26.00,3,1,1,24,0,0,0.00,14.55,9.80,1.50,14.70,56.86,39.61,56.798,21.41,-0.79,4.37,1106,0.000
547589,18.38,0.14,10,0.25,2384,0.00,0.00,0.7998,2.05,1.0000,27.58,27.00,3,1,1,24,0,0,0.00,14.52,11.17,1.58,14.70,57.65,38.82,57.112,30.73,-0.88,8.06,1106,0.000
547752,14.59,0.14,10,0.28,2396,0.00,0.00,0.8037,2.30,1.0000,30.20,29.50,3,1,1,24,0,0,0.00,14.53,11.93,1.64,14.70,56.86,38.82,56.283,31.79,-1.23,8.70,1106,0.000
547915,13.09,-0.55,8,0.29,2430,0.00,0.00,0.8080,2.30,1.0000,31.27,31.00,3,1,1,24,0,0,0.00,14.55,11.98,1.64,14.70,56.47,38.82,56.359,33.22,-1.15,8.70,1106,0.000
548078,14.01,-0.97,8,0.31,2314,0.00,0.00,0.8380,2.30,1.0000,32.94,32.00,3,1,1,24,0,0,0.00,14.55,13.67,1.66,14.70,55.69,38.82,56.183,44.58,-1.32,11.43,1106,0.000
548241,14.93,-0.79,8,0.34,2342,0.00,0.00,0.8027,2.30,1.0000,35.40,34.50,3,1,1,24,0,0,0.00,14.55,14.13,1.72,14.70,55.29,38.04,55.331,45.07,-2.15,11.73,1106,0.000
548404,15.27,-0.98,8,0.36,2336,0.00,0.00,0.8080,2.56,1.0000,36.65,36.50,3,1,1,24,0,0,0.00,14.53,14.40,1.74,14.70,55.69,38.04,55.185,56.09,-1.92,12.04,15,0.610
548567,15.27,-0.97,8,0.50,2360,0.00,0.00,0.8080,2.82,1.0000,39.03,40.00,3,1,1,24,0,0,0.00,14.55,27.79,2.02,14.70,55.69,39.22,55.571,121.04,-1.67,16.64,15,0.122
548730,16.42,-0.91,8,0.67,2328,0.00,0.00,0.8050,4.10,1.0000,38.38,39.00,3,1,1,24,0,0,1.00,14.53,29.55,2.16,14.70,54.90,38.82,55.690,134.12,-1.83,18.47,15,0.000
548893,13.90,-0.92,8,0.71,2324,0.00,0.00,0.8007,4.61,1.0000,37.66,40.00,3,1,1,24,0,0,2.00,14.55,27.90,2.14,14.70,54.90,38.43,54.834,134.06,-1.94,18.16,15,0.000
549056,13.32,-0.99,8,0.71,2344,0.00,0.00,0.8050,4.35,1.0000,37.88,39.50,3,1,1,24,0,0,2.00,14.53,28.67,2.12,14.70,54.90,40.78,54.848,142.70,-1.77,18.47,15,0.000
549218,14.24,-1.09,8,0.74,2322,0.00,0.00,0.8105,4.10,1.0000,36.61,38.50,3,1,1,24,0,0,2.00,14.52,29.56,2.16,14.70,54.90,39.61,55.005,138.42,-1.77,18.77,15,-0.122
549381,14.47,-0.93,8,0.74,2312,0.00,0.00,0.8105,4.35,1.0000,36.33,38.50,3,1,1,24,0,0,2.00,14.61,28.67,2.14,14.70,54.51,37.65,55.156,134.07,-2.12,18.16,15,-0.122
549544,14.47,-1.11,8,0.72,2328,0.00,0.00,0.8130,4.10,1.0000,37.37,38.00,4,2,1,24,0,0,1.50,14.53,26.65,2.12,14.70,54.90,37.25,54.573,116.81,-2.17,17.24,15,0.000
549707,14.13,-1.42,8,0.69,2318,0.00,0.00,0.8405,4.10,1.0000,38.39,38.50,5,6,1,24,0,0,1.00,14.53,25.94,2.08,14.70,54.90,37.65,54.807,108.23,-2.16,16.32,15,-0.122
549871,14.47,-1.53,8,0.67,2307,0.00,0.00,0.8080,3.84,1.0000,37.93,38.50,8,9,1,24,0,0,0.50,14.52,25.53,2.06,14.70,54.51,37.65,54.999,103.83,-2.05,16.02,15,0.000
550033,14.47,-1.35,8,0.64,2322,0.00,0.00,0.8050,3.58,1.0000,38.22,38.00,11,11,1,24,0,0,0.00,14.53,23.48,2.02,14.70,54.12,37.65,54.306,95.23,-2.69,15.40,15,-0.488
550196,14.36,-1.87,8,0.60,2323,0.00,0.00,0.8105,3.58,1.0000,38.30,37.50,14,14,1,24,0,0,0.00,14.52,25.13,1.96,14.70,54.12,37.65,54.776,99.69,-0.70,15.40,15,0.000
550358,14.93,-1.33,8,0.65,2365,0.00,0.00,0.8060,3.58,1.0000,37.86,38.00,15,16,1,24,0,0,0.00,14.52,26.85,2.08,14.70,54.12,37.25,54.274,104.00,-2.59,16.32,15,-0.244
550521,14.70,-1.70,8,0.63,2292,0.00,0.00,0.8060,3.84,1.0000,37.75,38.00,16,17,1,24,0,0,0.00,14.61,22.55,2.00,14.70,54.51,36.86,54.179,86.73,-2.63,14.79,15,0.000
550685,14.13,-1.89,8,0.62,2256,0.00,0.00,0.8155,3.58,1.0000,38.16,37.50,16,18,1,24,0,0,0.00,14.61,23.07,2.04,14.70,54.51,37.65,54.688,103.92,-2.35,15.72,15,0.122
550847,14.70,-1.47,8,0.67,2316,0.00,0.00,0.8050,3.84,1.0000,38.06,37.50,16,18,1,24,0,0,0.00,14.52,26.85,2.10,14.70,53.73,37.25,54.676,104.01,-2.85,16.32,15,-0.122
551010,14.47,-2.13,8,0.65,2363,0.00,0.00,0.8080,3.84,1.0000,37.78,38.00,16,18,1,24,0,0,0.00,14.52,23.94,2.04,14.70,54.12,37.65,54.049,95.25,-2.85,15.40,15,0.000
551173,14.59,-1.49,8,0.66,2294,0.00,0.00,0.8050,3.58,1.0000,37.79,38.00,17,17,1,24,0,0,0.00,14.55,27.15,2.08,14.70,54.12,36.86,54.576,112.53,-2.84,16.63,15,0.000
551336,14.93,-1.69,8,0.69,2246,0.00,0.00,0.8405,3.84,1.0000,37.95,37.50,17,17,1,24,0,0,0.00,14.55,26.04,2.10,14.70,54.12,36.86,53.957,103.91,-2.77,16.31,15,0.000
551499,14.36,-1.72,8,0.68,2314,0.00,0.00,0.8205,3.84,1.0000,38.00,37.50,17,17,1,24,0,0,0.00,14.47,27.48,2.08,14.70,54.12,37.25,54.308,116.90,-2.56,16.62,15,0.366
551662,14.70,-1.30,8,0.76,2354,0.00,0.00,0.8230,4.10,1.0000,34.88,37.00,17,17,1,24,0,0,0.00,14.55,32.64,2.18,14.70,54.51,39.61,54.217,142.72,-2.25,18.77,15,0.000
551825,14.81,-1.55,8,0.81,2287,0.00,0.00,0.8037,4.61,1.0000,33.24,34.50,18,16,1,24,0,0,1.00,14.53,31.58,2.20,14.70,54.12,40.00,54.196,142.69,-2.28,18.77,15,-0.122
551988,14.24,-1.39,8,0.83,2246,0.00,0.00,0.8080,4.61,1.0000,32.63,34.00,20,16,1,24,0,0,1.00,14.52,34.41,2.22,14.70,53.73,42.75,54.218,164.04,-2.33,19.69,15,0.366
552151,14.70,-0.68,8,0.90,2308,0.00,0.00,0.8180,4.86,1.0000,29.14,31.50,21,18,1,24,0,0,1.50,14.53,36.32,2.30,14.70,53.73,44.71,53.831,183.99,-1.74,22.76,15,0.000
552313,14.36,-0.80,8,0.92,2354,0.00,0.00,0.8037,5.12,1.0000,27.80,30.00,21,20,1,24,0,0,2.00,14.53,35.94,2.30,14.70,53.73,44.71,53.903,184.33,-1.74,22.75,15,0.000
552476,14.24,-0.21,8,0.94,2292,0.00,0.00,0.8205,5.12,1.0000,26.60,29.50,21,23,1,24,0,0,2.00,14.47,38.11,2.30,14.70,53.73,46.27,53.837,204.48,-1.65,24.28,15,0.000
552639,14.47,-0.27,8,0.98,2240,0.00,0.00,0.8155,5.38,1.0000,25.07,28.00,21,24,1,24,0,0,2.50,14.53,37.85,2.32,14.70,54.12,45.88,53.922,201.32,-1.15,24.58,15,-0.122
552802,14.24,-0.51,8,0.96,2303,0.00,0.00,0.8080,5.12,1.0000,25.67,28.00,21,23,1,24,0,0,2.50,14.61,36.83,2.30,14.70,53.73,46.27,54.306,195.61,-1.30,23.67,15,0.000
552965,14.36,-0.31,8,0.98,2281,0.00,0.00,0.8050,5.12,1.0000,25.01,28.50,21,22,1,24,0,0,2.50,14.55,35.93,2.32,14.70,54.12,46.27,54.234,201.36,-1.15,24.58,15,-0.122
553128,14.59,-0.29,8,0.98,2281,0.00,0.00,0.8180,5.12,1.0000,24.98,28.00,21,21,1,24,0,0,3.00,14.55,37.72,2.32,14.70,54.12,46.27,54.129,198.47,-1.20,24.28,15,0.000
553291,14.59,-0.30,8,0.98,2302,0.00,0.00,0.8037,5.12,1.0000,24.67,28.00,21,20,1,24,0,0,2.50,14.53,37.98,2.32,14.70,54.12,45.88,54.034,198.46,-1.23,24.28,15,0.000
553454,14.47,-0.18,8,0.99,2298,0.00,0.00,0.8230,5.38,1.0000,24.41,27.00,21,19,1,24,0,0,3.00,14.55,38.37,2.34,14.70,54.51,45.88,53.722,198.41,-1.12,24.28,15,0.000
553617,14.36,-0.15,8,0.99,2279,0.00,0.00,0.8205,5.38,1.0000,24.20,27.00,21,18,1,24,0,0,3.00,14.52,40.80,2.32,14.70,53.73,46.67,53.855,201.28,-1.21,24.88,15,0.000
553780,14.47,0.05,8,1.00,2286,0.00,0.00,0.8060,5.38,1.0000,23.63,27.00,21,18,1,24,0,0,3.00,14.53,38.88,2.34,14.70,54.12,47.06,53.739,209.83,-0.89,25.50,15,0.000
553943,14.36,-0.06,8,1.01,2300,0.00,0.00,0.8130,5.38,1.0000,23.32,26.50,21,18,1,24,0,0,3.00,14.55,38.75,2.34,14.70,54.12,47.06,53.936,209.81,-0.97,25.50,15,-0.122
554106,14.36,-0.08,8,1.00,2294,0.00,0.00,0.8180,5.38,1.0000,23.57,26.50,21,19,1,24,0,0,3.00,14.61,40.93,2.34,14.70,53.73,47.06,54.169,206.93,-1.03,25.50,15,0.000
554269,14.47,-0.23,8,1.01,2284,0.00,0.00,0.8017,5.38,1.0000,23.34,26.50,21,20,1,24,0,0,3.00,14.53,38.62,2.34,14.70,54.12,47.06,54.140,206.90,-0.96,25.19,15,-0.122
554432,14.47,-0.18,8,1.00,2282,0.00,0.00,0.8080,5.38,1.0000,24.01,27.00,21,20,1,24,0,0,3.00,14.52,37.86,2.32,14.70,53.33,45.49,54.210,198.23,-1.48,24.28,15,0.000
554595,14.47,-0.16,8,0.99,2284,0.00,0.00,0.8105,5.12,1.0000,24.12,27.00,21,21,1,24,0,0,3.00,14.52,38.50,2.32,14.70,54.12,45.88,53.424,201.10,-1.43,24.58,15,0.000
554758,14.47,-0.51,8,0.99,2293,0.00,0.00,0.8255,5.38,1.0000,24.25,26.50,21,22,1,24,0,0,3.00,14.53,37.60,2.32,14.70,53.33,43.92,53.444,192.49,-1.42,23.97,15,-0.122
554921,14.24,-0.76,8,0.96,2279,0.00,0.00,0.8060,5.12,1.0000,25.61,28.00,21,22,1,24,0,0,2.50,14.52,36.45,2.30,14.70,54.12,43.92,53.295,183.81,-1.95,22.45,15,0.000
555084,14.47,-1.10,8,0.98,2262,0.00,0.00,0.8105,5.12,1.0000,25.13,28.00,21,23,1,24,0,0,2.50,14.53,37.09,2.32,14.70,53.73,43.92,53.826,183.58,-1.73,22.74,15,-0.122
555247,14.59,-1.00,8,0.96,2258,0.00,0.00,0.8105,5.12,1.0000,25.83,28.00,21,23,1,24,0,0,2.50,14.53,36.32,2.30,14.70,53.73,43.14,53.259,177.89,-1.95,22.44,15,0.000
555409,14.47,-1.43,8,0.95,2254,0.00,0.00,0.8255,5.12,1.0000,26.47,28.50,21,23,1,24,0,0,2.50,14.52,35.81,2.28,14.70,53.73,43.92,53.652,178.05,-2.06,22.13,15,0.000
555572,14.59,-1.31,8,0.95,2275,0.00,0.00,0.8080,5.12,1.0000,26.05,29.00,21,22,1,24,0,0,2.50,14.52,36.71,2.30,14.70,52.94,43.53,53.705,180.88,-2.26,22.44,15,0.000
555735,14.47,-1.48,8,0.96,2268,0.00,0.00,0.8180,5.12,1.0000,26.16,28.00,21,21,1,24,0,0,2.50,14.52,38.37,2.30,14.70,53.33,43.14,53.315,175.16,-2.02,22.13,15,0.000
555898,14.36,-1.62,8,0.94,2266,0.00,0.00,0.8130,5.12,1.0000,26.81,28.50,21,20,1,24,0,0,2.50,14.52,35.30,2.28,14.70,52.55,43.14,53.452,172.22,-2.73,21.52,15,0.122
556061,14.36,-1.77,8,0.94,2260,0.00,0.00,0.8050,4.86,1.0000,26.77,29.00,21,19,1,24,0,0,2.00,14.52,35.69,2.28,14.70,52.94,42.75,53.028,174.98,-2.34,21.52,15,0.000
556224,14.47,-1.85,8,0.94,2247,0.00,0.00,0.8027,4.86,1.0000,26.88,28.50,21,19,1,24,0,0,2.50,14.52,34.66,2.28,14.70,52.55,41.57,52.941,169.33,-2.85,20.91,15,0.000
556388,14.47,-1.77,8,0.93,2287,0.00,0.00,0.8105,4.86,1.0000,27.06,29.00,21,18,1,24,0,0,2.00,14.52,35.18,2.26,14.70,52.55,42.35,52.643,172.09,-2.76,21.52,15,0.000
556550,14.59,-2.12,8,0.93,2216,0.00,0.00,0.8080,4.86,1.0000,26.98,29.00,21,17,1,24,0,0,2.00,14.52,34.54,2.26,14.70,52.55,41.18,52.723,169.20,-2.68,21.21,15,0.000
556713,14.47,-2.12,8,0.92,2213,0.00,0.00,0.8060,4.86,1.0000,27.75,29.50,20,17,1,24,0,0,2.00,14.52,34.03,2.26,14.70,52.16,41.18,52.509,166.48,-2.83,20.90,15,0.000
556876,14.47,-2.29,8,0.92,2216,0.00,0.00,0.8230,4.86,1.0000,27.24,29.50,20,17,1,24,0,0,2.00,14.52,35.18,2.26,14.70,52.55,41.18,52.511,166.38,-2.78,21.21,15,0.000
557039,14.47,-2.14,8,0.92,2208,0.00,0.00,0.8130,4.86,1.0000,27.42,29.50,20,17,1,24,0,0,2.00,14.52,34.28,2.26,14.70,52.16,40.78,52.157,166.36,-3.09,20.90,15,0.000
557202,14.36,-2.31,8,0.92,2208,0.00,0.00,0.8050,4.86,1.0000,27.48,29.50,20,17,1,24,0,0,2.00,14.52,34.15,2.26,14.70,52.16,40.39,52.004,166.45,-3.15,20.60,15,0.000
557365,14.47,-2.34,8,0.92,2200,0.00,0.00,0.8205,4.86,1.0000,27.55,29.50,20,18,1,24,0,0,2.00,14.52,34.15,2.24,14.70,51.76,41.18,51.502,169.07,-3.28,20.90,15,0.000
557528,14.59,-2.32,8,0.92,2190,0.00,0.00,0.8205,4.86,1.0000,27.04,29.50,20,18,1,24,0,0,2.00,14.52,34.03,2.26,14.70,51.37,39.61,51.205,163.59,-3.50,20.89,15,0.000
557691,14.47,-9.58,8,0.91,2190,0.00,0.00,0.8027,4.86,1.0000,27.58,29.50,20,19,1,24,0,0,2.00,14.52,35.82,2.24,14.70,51.37,39.61,51.195,163.53,-3.47,20.60,15,0.000
557854,14.47,-2.45,8,0.91,2178,0.00,0.00,0.8180,4.86,1.0000,27.54,29.50,20,19,1,24,0,0,2.00,14.52,33.77,2.24,14.70,50.98,40.39,50.969,166.24,-3.69,20.59,15,0.122
558017,14.59,-2.60,8,0.92,2236,0.00,0.00,0.8180,4.86,1.0000,27.20,29.50,20,20,1,24,0,0,2.00,14.52,34.15,2.24,14.70,50.98,40.78,51.418,166.18,-3.76,20.90,15,0.122
558179,14.47,-2.33,8,0.94,2182,0.00,0.00,0.8130,4.86,1.0000,26.22,29.00,20,21,1,24,0,0,2.00,14.52,35.81,2.26,14.70,50.98,41.96,51.156,179.75,-3.47,22.13,15,0.122
558342,14.70,-1.16,8,0.99,2180,0.00,0.00,0.8037,5.12,1.0000,23.53,27.50,20,21,1,24,0,0,2.50,14.52,38.37,2.30,14.70,51.37,43.92,51.236,207.06,-2.15,25.19,15,-0.122
558506,14.47,-1.18,8,1.01,2176,0.00,0.00,0.8180,5.63,1.0000,22.51,25.50,20,22,1,24,0,0,3.00,14.52,36.96,2.30,14.70,50.98,43.92,50.693,204.28,-2.19,25.19,15,0.000
558668,14.36,-1.07,8,1.02,2176,0.00,0.00,0.8105,5.38,1.0000,21.78,25.50,19,22,1,24,0,0,3.00,14.52,37.86,2.32,14.70,50.59,44.31,50.558,206.92,-2.17,25.49,15,-0.122
558831,14.36,-1.28,8,1.03,2112,0.00,0.00,0.8155,5.38,1.0000,21.69,25.00,19,23,1,24,0,0,3.50,14.52,37.60,2.32,14.70,50.59,44.71,50.579,206.88,-2.22,25.49,15,0.000
558994,14.36,-1.31,8,1.03,2160,0.00,0.00,0.8130,5.38,1.0000,21.60,25.00,19,22,1,24,0,0,3.50,14.52,37.73,2.32,14.70,50.59,43.92,50.775,204.14,-2.10,25.19,15,-0.244
559157,14.47,-1.24,8,1.02,2152,0.00,0.00,0.8080,5.38,1.0000,22.19,25.50,19,22,1,24,0,0,3.50,14.52,37.22,2.30,14.70,50.98,43.14,50.797,198.67,-2.19,24.88,15,0.000
559320,14.59,-1.26,8,1.02,2155,0.00,0.00,0.8155,5.38,1.0000,22.15,25.50,19,21,1,24,0,0,3.00,14.52,37.47,2.32,14.70,50.98,43.92,50.814,201.38,-2.32,24.88,15,0.122
559483,14.81,-1.18,8,1.03,2224,0.00,0.00,0.8105,5.38,1.0000,21.66,25.00,19,20,1,24,0,0,3.50,14.52,37.47,2.32,14.70,50.20,43.92,50.399,204.08,-2.30,25.18,15,-0.244
559646,14.47,-1.47,8,1.02,2223,0.00,0.00,0.8155,5.38,1.0000,21.97,25.00,19,19,1,24,0,0,3.50,14.52,37.09,2.30,14.70,50.59,43.53,50.457,201.40,-2.27,24.87,15,-0.122
559808,14.36,-1.47,8,1.01,2178,0.00,0.00,0.8230,5.38,1.0000,22.55,25.50,19,18,1,24,0,0,3.00,14.52,37.22,2.30,14.70,50.59,43.53,50.833,198.70,-2.43,24.57,15,0.122
